month,region,phase_index,relationship_id,predictor_name,response_name,predictor_value,response_value,panel_letter,panel_title,row_label,x_label,y_label,R2,slope,intercept,slope_ci_low_95,slope_ci_high_95,slope_significant,delta_adjusted_R2_vs_HCCF
2003-07-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.007536882716916,0.060151531541791,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2003-08-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.021958087455514,1.100277960463510,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2003-09-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.010862202904440,0.405838699510923,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2003-10-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.021477118240171,0.752027925963636,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2003-11-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.004813298227043,-0.188632955720686,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2003-12-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.014839006324976,0.792079300012574,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-01-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.048858402707678,2.665455999573364,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-02-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.018700541604889,0.924323216650562,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-03-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.021745236788184,-1.400780230790344,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-04-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.030104005922744,-1.507883114280149,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-05-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.000462255066721,-0.041740999407589,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-06-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.012688419754241,-0.988672073885132,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-07-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.031684225585736,1.816295694468063,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-08-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.000678302278673,-0.769399340808154,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-09-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.012266829162326,0.942050859840704,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-10-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.009360901522844,0.015162970260570,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-11-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.012894427313815,0.854386623518457,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2004-12-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.005118081811533,0.127773543352856,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-01-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.012826940276112,0.296295270032059,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-02-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.024071640105002,-3.058546844097990,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-03-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.022729705828214,2.084099229455607,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-04-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.008761724349883,-0.645246537060816,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-05-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.015732081425673,0.554690897196347,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-06-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.007364527072305,0.011661745736816,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-07-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.004134910536147,0.266861567153640,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-08-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.004845267262656,-0.069882293713912,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-09-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.021260707312306,0.485362843190731,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-10-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.018272365718170,0.987582266521260,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-11-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.026812070037528,0.913009036036718,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2005-12-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.032017054573143,1.729558136994460,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-01-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.010162933094329,-0.350078047987581,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-02-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.046910574790036,0.476949740567504,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-03-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.001903258479546,-0.131744070117009,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-04-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.018853100044475,-0.506796573189613,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-05-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.018164275492278,0.514574878572122,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-06-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.012896341312447,0.924614806947720,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-07-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.010869178931821,-0.882373790784445,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-08-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.017406571472790,0.065601339063585,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-09-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.003450747727909,-0.154691358529918,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-10-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.002719033382712,-1.637457858095447,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-11-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.008095488139035,-0.090180084698166,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2006-12-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.004003664505029,0.316965572568343,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-01-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.001280650069146,-0.652050824551219,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-02-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.031508199733129,0.547352113596700,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-03-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.022807825648471,0.888846542502781,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-04-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.006058921254282,0.896954661701269,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-05-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.009393409515884,-0.001572068595410,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-06-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.008723968238525,0.642088909984446,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-07-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.010572254100419,0.889651286621744,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-08-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.003605748399612,0.642442330095561,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-09-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.003531088052697,0.382431486100089,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-10-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.011491848412703,0.384328791120247,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-11-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.008177079250323,-0.395653430789590,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2007-12-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.024665015057170,-0.178877974872623,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-01-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.000404774264293,-1.755348544695576,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-02-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.008225061615377,1.646189833557169,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-03-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.007891895689704,2.323262686846111,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-04-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.008856644369768,0.821403255619117,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-05-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.010599641363378,0.695090074751026,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-06-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.022386572397410,-0.530166486695224,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-07-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.007664759406526,1.107929314239843,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-08-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.013462590412359,0.549466596140390,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-09-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.000293520735057,0.762615901250006,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-10-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.012858114899501,0.615404799566694,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-11-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.020493183436384,0.028734418082013,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2008-12-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.005564193557625,1.199912190649617,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-01-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.008963047649666,-0.069057352633773,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-02-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.026970969840804,-0.603587200897302,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-03-01,CP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.014969902157581,-0.078189333742653,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-04-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.010089554649412,0.535077177329967,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-05-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.009274101512297,0.724196367188739,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-06-01,CP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.026174794029531,1.049641085851181,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-07-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.020554342152382,-0.270434266772415,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-08-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.009833399195238,-0.793968738536226,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-09-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.006333277580173,-1.108012585383114,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-10-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.015425015930148,-0.150514374793864,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-11-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.001254770293663,-0.336312284182693,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2009-12-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.045446040553970,1.338380834554552,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
2010-01-01,CP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.013877930227292,-1.354932533131119,(e),Central Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410516019000000,-37.862140316999998,-0.000000000000000,-44.723683063700001,-30.339220262000001,True,0.536160153100000
